學年度,學校,校系代碼,校系名稱,是否外加,招生名額,錄取人數,第一輪錄取人數,第一輪在校排名%,第二輪錄取人數,第二輪在校排名%,國文檢定,英文檢定,數A檢定,數B檢定,社會檢定,自然檢定,英聽檢定
112,東海大學,00926,化學系化學生物組,False,12,12.0,2.0,40.0,10.0,30.0,,,,,,後標,
112,東海大學,00926,化學系化學生物組【外加】,True,1,0.0,,,,,,,,,,後標,
112,東海大學,00927,應用數學系,False,9,9.0,2.0,44.0,7.0,34.0,,,底標,,,,
112,東海大學,00927,應用數學系【外加】,True,1,0.0,,,,,,,底標,,,,
112,東海大學,00928,化學工程與材料工程學系,False,28,28.0,8.0,47.0,20.0,28.0,,,底標,,,底標,
112,東海大學,00928,化學工程與材料工程學系【外加】,True,2,0.0,,,,,,,底標,,,底標,
112,東海大學,00929,,False,5,5.0,,,5.0,24.0,,,後標,後標,,,
112,東海大學,00930,,False,6,6.0,2.0,30.0,4.0,27.0,,後標,後標,後標,,,
112,東海大學,00931,環境科學與工程學系,False,12,6.0,,,6.0,41.0,,,,,,均標,
112,東海大學,00931,環境科學與工程學系【外加】,True,2,0.0,,,,,,,,,,均標,
112,東海大學,00932,資訊工程學系,False,32,32.0,13.0,37.0,19.0,24.0,,,後標,,,,
112,東海大學,00932,資訊工程學系【外加】,True,3,0.0,,,,,,,後標,,,,
112,東海大學,00933,電機工程學系,False,19,19.0,14.0,47.0,5.0,16.0,,,後標,,,,
112,東海大學,00933,電機工程學系【外加】,True,2,0.0,,,,,,,後標,,,,
112,東海大學,00934,統計學系(巨量資料管理組),False,9,9.0,2.0,45.0,7.0,32.0,,,後標,,,,
112,東海大學,00934,統計學系(巨量資料管理組)【外加】,True,1,0.0,,,,,,,後標,,,,
112,東海大學,00935,建築學系,False,1,1.0,1.0,14.0,,,,前標,前標,前標,,,
112,東海大學,00936,工業設計學系(A組),False,2,2.0,1.0,15.0,1.0,21.0,後標,均標,,,,,
112,東海大學,00937,景觀學系,False,9,9.0,4.0,48.0,5.0,31.0,後標,,,,,,
112,東海大學,00938,永續科學與管理學士學位學程,False,1,1.0,,,1.0,31.0,,後標,,,,,
112,東海大學,00938,永續科學與管理學士學位學程【外加】,True,1,0.0,,,,,,後標,,,,,
112,東海大學,00939,生命科學系生物醫學組,False,7,7.0,2.0,34.0,5.0,32.0,,均標,,,,,
112,東海大學,00939,生命科學系生物醫學組【外加】,True,1,0.0,,,,,,均標,,,,,
112,東海大學,00940,生命科學系生態暨生物多樣性組,False,6,6.0,2.0,18.0,4.0,30.0,,,,,,後標,
112,東海大學,00940,,False,1,0.0,,,,,,,,,,後標,
112,東海大學,00941,畜產與生物科技學系,False,12,12.0,4.0,44.0,8.0,26.0,,,,,,後標,
112,東海大學,00941,畜產與生物科技學系【外加】,True,1,0.0,,,,,,,,,,後標,
112,東海大學,00942,食品科學系,False,14,14.0,2.0,34.0,12.0,28.0,,,底標,底標,,後標,
112,東海大學,00942,食品科學系【外加】,True,1,0.0,,,,,底標,,底標,底標,,後標,
112,東海大學,00943,高齡健康與運動科學學士學位學程,False,2,2.0,1.0,19.0,1.0,16.0,底標,底標,,,,,
112,東海大學,00943,,False,1,0.0,,,,,底標,底標,,,,,
112,東海大學,00944,音樂學系《小提琴》,False,1,0.0,,,,,底標,底標,,,,,
112,東海大學,00944,音樂學系《小提琴》【外加】,True,1,0.0,,,,,底標,底標,,,,,
112,東海大學,00945,美術學系,False,2,2.0,2.0,8.0,,,均標,,,,,,
112,國立清華大學,01101,中國文學系甲組(一般組),False,5,5.0,,,5.0,7.0,頂標,前標,,均標,前標,,
112,國立清華大學,01101,中國文學系甲組(一般組)【外加】,True,1,0.0,,,,,頂標,前標,,均標,前標,,
112,國立清華大學,01102,中國文學系乙組(華語文教學組),False,3,3.0,,,3.0,9.0,頂標,前標,,均標,前標,,
112,國立清華大學,01103,外國語文學系,False,8,8.0,7.0,10.0,1.0,3.0,前標,頂標,,均標,前標,,A級
112,國立清華大學,01103,外國語文學系【外加】,True,1,0.0,,,,,前標,頂標,,均標,前標,,A級
112,國立清華大學,01104,人文社會學院學士班,False,12,12.0,10.0,7.0,2.0,4.0,前標,前標,,均標,前標,,
112,國立清華大學,01105,教育與學習科技學系,False,6,6.0,5.0,7.0,1.0,4.0,前標,前標,,均標,前標,,
112,國立清華大學,01106,幼兒教育學系,False,6,6.0,1.0,9.0,5.0,10.0,前標,前標,,,前標,,
112,國立清華大學,01106,幼兒教育學系【外加】,True,1,0.0,,,,,前標,前標,,,前標,,
112,國立清華大學,01107,教育心理與諮商學系,False,7,7.0,7.0,3.0,,,前標,前標,,前標,,,
112,國立清華大學,01107,教育心理與諮商學系【外加】,True,1,0.0,,,,,前標,前標,,前標,,,
112,國立清華大學,01108,特殊教育學系,False,5,5.0,,,5.0,9.0,前標,前標,,,前標,,
112,國立清華大學,01108,特殊教育學系【外加】,True,1,0.0,,,,,前標,前標,,,前標,,
112,國立清華大學,01109,英語教學系,False,4,4.0,2.0,3.0,2.0,7.0,前標,頂標,,均標,均標,,A級
112,國立清華大學,01110,竹師教育學院學士班甲組(雙專長組),False,4,4.0,1.0,3.0,3.0,8.0,前標,前標,,前標,,,A級
112,國立清華大學,01111,,False,3,3.0,1.0,11.0,2.0,9.0,前標,前標,,前標,頂標,,
112,國立清華大學,01112,經濟學系,False,14,14.0,7.0,4.0,7.0,5.0,前標,前標,前標,,前標,,B級
112,國立清華大學,01112,經濟學系【外加】,True,1,0.0,,,,,前標,前標,前標,,前標,,B級
112,國立清華大學,01113,科技管理學院學士班,False,7,7.0,1.0,2.0,6.0,11.0,頂標,頂標,頂標,,,,B級
112,國立清華大學,01113,科技管理學院學士班【外加】,True,1,0.0,,,,,頂標,頂標,頂標,,,,
112,國立清華大學,01114,計量財務金融學系,False,8,8.0,6.0,11.0,2.0,4.0,前標,前標,頂標,,,,
112,國立清華大學,01114,計量財務金融學系【外加】,True,2,0.0,,,,,前標,前標,頂標,,,,
112,國立清華大學,01115,數學系甲組(數學組),False,5,5.0,2.0,4.0,3.0,5.0,,前標,頂標,,,前標,
112,國立清華大學,01115,數學系甲組(數學組)【外加】,True,1,0.0,,,,,,前標,頂標,,,前標,
112,國立清華大學,01116,數學系乙組(應用數學組),False,5,5.0,3.0,12.0,2.0,3.0,,前標,頂標,,,前標,
112,國立清華大學,01116,數學系乙組(應用數學組)【外加】,True,1,0.0,,,,,前標,前標,頂標,,,前標,
112,國立清華大學,01117,物理學系物理組(甲組一般組),False,5,5.0,5.0,4.0,,,前標,前標,頂標,,,前標,
112,國立清華大學,01117,物理學系物理組(甲組一般組)【外加】,True,1,0.0,,,,,前標,前標,頂標,,,前標,
112,國立清華大學,01118,物理學系物理組(乙組天文物理組),False,2,2.0,2.0,4.0,,,前標,前標,頂標,,,前標,
112,國立清華大學,01119,物理學系光電物理組,False,4,4.0,4.0,3.0,,,前標,前標,頂標,,,前標,
112,國立清華大學,01119,物理學系光電物理組【外加】,True,1,1.0,1.0,14.0,,,前標,前標,頂標,,,前標,
112,國立清華大學,01120,化學系,False,10,10.0,10.0,2.0,,,,前標,前標,,,前標,
112,國立清華大學,01121,理學院學士班,False,7,7.0,7.0,2.0,,,,前標,前標,,,前標,
112,國立清華大學,01122,生醫工程與環境科學系,False,6,6.0,6.0,8.0,,,,前標,前標,,,頂標,
112,國立清華大學,01123,工程與系統科學系甲組(低碳綠能組),False,5,5.0,5.0,2.0,,,前標,前標,前標,,,前標,
112,國立清華大學,01123,,False,1,0.0,,,,,前標,前標,前標,,,前標,
112,國立清華大學,01124,工程與系統科學系乙組(智慧奈米系統組),False,5,5.0,5.0,1.0,,,前標,前標,前標,,,前標,
112,國立清華大學,01124,,False,1,1.0,1.0,6.0,,,前標,前標,前標,,,前標,
112,國立清華大學,01125,原子科學院學士班,False,6,6.0,6.0,5.0,,,前標,前標,前標,,,前標,
112,國立清華大學,01126,化學工程學系,False,9,9.0,5.0,11.0,4.0,4.0,前標,前標,頂標,,,頂標,
112,國立清華大學,01126,化學工程學系【外加】,True,1,0.0,,,,,前標,前標,頂標,,,頂標,
112,國立清華大學,01127,動力機械工程學系,False,14,14.0,2.0,11.0,12.0,6.0,前標,前標,頂標,,,頂標,
112,國立清華大學,01127,動力機械工程學系【外加】,True,1,0.0,,,,,前標,前標,頂標,,,頂標,
112,國立清華大學,01128,材料科學工程學系,False,21,21.0,18.0,15.0,3.0,3.0,,頂標,頂標,,,頂標,
112,國立清華大學,01129,工業工程與工程管理學系,False,9,9.0,2.0,16.0,7.0,6.0,前標,前標,頂標,,,前標,
112,國立清華大學,01130,工學院學士班,False,5,5.0,5.0,3.0,,,前標,頂標,前標,,,頂標,
112,國立清華大學,01131,電機工程學系甲組,False,1,1.0,1.0,1.0,,,,前標,前標,,,前標,
112,國立清華大學,01132,電機工程學系乙組,False,33,33.0,33.0,1.0,,,前標,前標,前標,,,前標,
112,國立清華大學,01133,資訊工程學系,False,19,19.0,19.0,5.0,,,前標,前標,頂標,,,頂標,
112,國立清華大學,01133,資訊工程學系【外加】,True,1,0.0,,,,,前標,前標,頂標,,,頂標,
112,國立清華大學,01134,電機資訊學院學士班,False,14,14.0,14.0,2.0,,,前標,前標,頂標,,,頂標,
112,國立清華大學,01135,生命科學系,False,9,9.0,,,9.0,13.0,前標,前標,前標,,,前標,
112,國立清華大學,01136,醫學科學系,False,9,7.0,2.0,3.0,5.0,18.0,前標,前標,前標,,,頂標,
112,國立清華大學,01136,醫學科學系【外加】,True,1,0.0,,,,,前標,前標,前標,,,頂標,
112,國立清華大學,01137,生命科學暨醫學院學士班,False,7,4.0,2.0,8.0,2.0,8.0,前標,前標,前標,,,頂標,
112,國立清華大學,01138,藝術學院學士班(科技藝術組),False,5,2.0,2.0,7.0,,,均標,均標,均標,均標,,,
112,國立清華大學,01139,藝術與設計學系創作組,False,3,3.0,3.0,8.0,,,均標,均標,,,,,
112,國立清華大學,01140,藝術與設計學系設計組,False,3,3.0,3.0,7.0,,,均標,均標,,,,,
112,中國醫藥大學,01201,中醫學系甲組,False,11,11.0,11.0,1.0,,,前標,前標,頂標,,,頂標,
112,中國醫藥大學,01202,中醫學系乙組,False,11,11.0,11.0,2.0,,,前標,前標,頂標,,,頂標,
112,中國醫藥大學,01203,藥學系,False,58,58.0,58.0,2.0,,,,均標,均標,,,均標,C級
112,中國醫藥大學,01203,藥學系【外加】,True,10,8.0,7.0,42.0,1.0,25.0,,均標,均標,,,均標,C級
112,中國醫藥大學,01204,護理學系,False,13,13.0,13.0,8.0,,,,底標,,,,底標,C級
112,中國醫藥大學,01204,護理學系【外加】,True,3,3.0,3.0,37.0,,,,底標,,,,底標,
112,中國醫藥大學,01205,醫學檢驗生物技術學系,False,13,13.0,13.0,3.0,,,,底標,,,,底標,
112,中國醫藥大學,01205,醫學檢驗生物技術學系【外加】,True,2,2.0,2.0,27.0,,,,底標,,,,底標,
112,中國醫藥大學,01206,營養學系,False,15,15.0,15.0,18.0,,,,底標,,,,底標,
112,中國醫藥大學,01206,營養學系【外加】,True,3,1.0,1.0,44.0,,,,底標,,,,底標,
112,中國醫藥大學,01207,物理治療學系,False,13,13.0,13.0,3.0,,,,底標,底標,,,,
112,中國醫藥大學,01207,物理治療學系【外加】,True,2,2.0,2.0,4.0,,,,底標,底標,,,,
112,中國醫藥大學,01208,生物科技學系,False,16,16.0,16.0,28.0,,,,底標,,,,底標,
112,中國醫藥大學,01208,生物科技學系【外加】,True,2,1.0,1.0,38.0,,,,底標,,,,底標,
112,中國醫藥大學,01209,運動醫學系,False,6,6.0,6.0,6.0,,,,底標,,,,底標,
112,中國醫藥大學,01209,運動醫學系【外加】,True,2,1.0,1.0,42.0,,,底標,底標,,,,底標,
112,中國醫藥大學,01210,中國藥學暨中藥資源學系,False,12,12.0,12.0,18.0,,,底標,底標,,,,,
112,中國醫藥大學,01210,中國藥學暨中藥資源學系【外加】,True,2,1.0,1.0,32.0,,,底標,底標,,,,,
112,中國醫藥大學,01211,藥用化妝品學系,False,16,16.0,16.0,33.0,,,,底標,底標,,,,
112,中國醫藥大學,01211,藥用化妝品學系【外加】,True,2,2.0,2.0,45.0,,,,底標,底標,,,,
112,中國醫藥大學,01212,生物醫學影像暨放射科學學系,False,10,10.0,10.0,4.0,,,,底標,,底標,,,
112,中國醫藥大學,01212,生物醫學影像暨放射科學學系【外加】,True,2,2.0,2.0,22.0,,,底標,底標,,底標,,,
112,中國醫藥大學,01213,公共衛生學院大一不分系,False,41,41.0,32.0,46.0,9.0,13.0,底標,底標,,,,,
112,中國醫藥大學,01213,公共衛生學院大一不分系【外加】,True,5,1.0,1.0,13.0,,,底標,底標,,,,,
112,中國醫藥大學,01214,生物醫學工程學系,False,12,12.0,12.0,21.0,,,,底標,底標,,,,
112,中國醫藥大學,01214,生物醫學工程學系【外加】,True,2,1.0,,,1.0,16.0,,底標,底標,,,,
112,國立陽明交通大學,01301,資訊管理與財務金融學系財務金融組,False,3,3.0,3.0,2.0,,,前標,前標,前標,,,,
112,國立陽明交通大學,01301,,False,1,0.0,,,,,前標,前標,前標,,,,
112,國立陽明交通大學,01302,管理科學系,False,6,6.0,6.0,4.0,,,前標,前標,前標,,,,
112,國立陽明交通大學,01303,傳播與科技學系,False,5,5.0,3.0,9.0,2.0,6.0,頂標,頂標,,均標,前標,,
112,國立陽明交通大學,01303,傳播與科技學系【外加】,True,1,0.0,,,,,頂標,頂標,,均標,前標,,
112,國立陽明交通大學,01304,外國語文學系,False,7,7.0,5.0,19.0,2.0,3.0,前標,頂標,,均標,前標,,
112,國立陽明交通大學,01304,外國語文學系【外加】,True,1,1.0,1.0,5.0,,,前標,頂標,,均標,前標,,
112,國立陽明交通大學,01305,人文社會學系,False,8,3.0,1.0,4.0,2.0,20.0,頂標,前標,,,前標,均標,
112,國立陽明交通大學,01305,人文社會學系【外加】,True,1,0.0,,,,,頂標,前標,,,前標,均標,
112,國立陽明交通大學,01306,,False,6,6.0,6.0,3.0,,,,前標,頂標,,,前標,
112,國立陽明交通大學,01307,,False,4,4.0,4.0,4.0,,,,前標,頂標,,,前標,
112,國立陽明交通大學,01308,理學院科學學士學位學程(乙組),False,1,1.0,1.0,17.0,,,前標,頂標,前標,,,前標,
112,國立陽明交通大學,01309,理學院科學學士學位學程(丙組),False,1,1.0,1.0,3.0,,,均標,前標,前標,,,前標,
112,國立陽明交通大學,01310,電機工程學系甲組(電資國際組),False,8,8.0,8.0,1.0,,,,頂標,頂標,,,頂標,
112,國立陽明交通大學,01311,電機工程學系乙組(電機工程組),False,33,33.0,33.0,1.0,,,,前標,頂標,,,頂標,
112,國立陽明交通大學,01311,電機工程學系乙組(電機工程組)【外加】,True,2,2.0,2.0,9.0,,,均標,前標,頂標,,,頂標,
112,國立陽明交通大學,01312,光電工程學系,False,9,9.0,7.0,8.0,2.0,2.0,均標,前標,頂標,,,前標,
112,國立陽明交通大學,01312,光電工程學系【外加】,True,1,1.0,1.0,9.0,,,均標,前標,頂標,,,前標,
112,國立陽明交通大學,01313,資訊工程學系,False,26,26.0,26.0,8.0,,,前標,前標,頂標,,,頂標,
112,國立陽明交通大學,01314,材料科學與工程學系,False,9,9.0,9.0,2.0,,,均標,均標,均標,,,均標,
112,國立陽明交通大學,01315,機械工程學系,False,10,10.0,5.0,12.0,5.0,6.0,前標,前標,頂標,,,前標,
112,國立陽明交通大學,01316,土木工程學系,False,12,10.0,2.0,13.0,8.0,20.0,前標,前標,前標,,,前標,
112,國立陽明交通大學,01317,電子物理學系光電與奈米科學組,False,3,3.0,3.0,4.0,,,前標,前標,頂標,,,前標,
112,國立陽明交通大學,01318,電子物理學系電子物理組,False,4,4.0,4.0,3.0,,,前標,前標,頂標,,,前標,
112,國立陽明交通大學,01319,應用化學系,False,8,7.0,3.0,6.0,4.0,7.0,均標,頂標,均標,,,頂標,
112,國立陽明交通大學,01320,應用數學系,False,7,7.0,7.0,9.0,,,均標,前標,頂標,,,前標,
112,國立陽明交通大學,01320,應用數學系【外加】,True,1,0.0,,,,,均標,前標,頂標,,,前標,
112,國立陽明交通大學,01321,資訊管理與財務金融學系資訊管理組,False,3,3.0,3.0,4.0,,,,前標,前標,,,前標,
112,國立陽明交通大學,01321,,False,1,0.0,,,,,,前標,前標,,,前標,
112,國立陽明交通大學,01322,運輸與物流管理學系,False,7,7.0,3.0,4.0,4.0,10.0,均標,前標,前標,,,前標,
112,國立陽明交通大學,01323,工業工程與管理學系,False,8,8.0,3.0,13.0,5.0,9.0,均標,前標,頂標,,,前標,
112,國立陽明交通大學,01324,生物醫學工程學系,False,3,3.0,2.0,8.0,1.0,2.0,均標,前標,前標,,,前標,
112,國立陽明交通大學,01325,生物科技學系(甲組),False,8,8.0,6.0,15.0,2.0,2.0,,前標,前標,,,前標,
112,國立陽明交通大學,01326,生物科技學系(乙組),False,3,3.0,3.0,1.0,,,,,前標,,,前標,
112,國立陽明交通大學,01327,醫學生物技術暨檢驗學系,False,7,7.0,7.0,2.0,,,均標,前標,均標,,,前標,
112,國立陽明交通大學,01328,生物醫學影像暨放射科學系,False,5,5.0,5.0,7.0,,,均標,前標,前標,,,前標,
112,國立陽明交通大學,01329,護理學系,False,5,5.0,5.0,1.0,,,均標,均標,,,,均標,
112,國立陽明交通大學,01330,物理治療暨輔助科技學系,False,5,5.0,5.0,2.0,,,均標,前標,均標,,,前標,
112,國立陽明交通大學,01331,生命科學系暨基因體科學研究所,False,4,4.0,4.0,3.0,,,均標,前標,均標,,,前標,
112,國立陽明交通大學,01332,藥學系,False,3,3.0,3.0,1.0,,,均標,前標,均標,,,前標,
112,國立陽明交通大學,01333,學士班大一大二不分系,False,3,3.0,3.0,10.0,,,,前標,前標,,,前標,
112,淡江大學,01401,中國文學學系,False,4,4.0,1.0,26.0,3.0,42.0,均標,,,,,,
112,淡江大學,01401,中國文學學系【外加】,True,2,0.0,,,,,均標,,,,,,
112,淡江大學,01402,歷史學系,False,1,1.0,,,1.0,18.0,,,,,均標,,
112,淡江大學,01402,歷史學系【外加】,True,2,0.0,,,,,,,,,均標,,
112,淡江大學,01403,資訊與圖書館學系,False,5,5.0,2.0,9.0,3.0,28.0,均標,後標,,,,,
112,淡江大學,01403,資訊與圖書館學系【外加】,True,2,0.0,,,,,均標,後標,,,,,
112,淡江大學,01404,大眾傳播學系,False,18,18.0,9.0,29.0,9.0,25.0,後標,後標,,,,,
112,淡江大學,01404,大眾傳播學系【外加】,True,1,0.0,,,,,後標,後標,,,,,
112,淡江大學,01405,資訊傳播學系,False,5,5.0,2.0,24.0,3.0,24.0,均標,後標,,後標,,,
112,淡江大學,01405,資訊傳播學系【外加】,True,1,0.0,,,,,均標,後標,,後標,,,
112,淡江大學,01406,教育科技學系,False,5,3.0,2.0,22.0,1.0,42.0,後標,後標,,,,,
112,淡江大學,01406,教育科技學系【外加】,True,5,0.0,,,,,後標,後標,,,,,
112,淡江大學,01407,教育與未來設計學系,False,4,4.0,2.0,15.0,2.0,35.0,後標,後標,,,,,
112,淡江大學,01407,教育與未來設計學系【外加】,True,1,0.0,,,,,後標,後標,,,,,
112,淡江大學,01408,英文學系,False,25,25.0,8.0,48.0,17.0,44.0,,均標,,,,,
112,淡江大學,01408,英文學系【外加】,True,3,1.0,1.0,22.0,,,,均標,,,,,
112,淡江大學,01409,英文學系全英語學士班,False,5,2.0,,,2.0,48.0,,均標,,,,,
112,淡江大學,01409,英文學系全英語學士班【外加】,True,2,0.0,,,,,,均標,,,,,
112,淡江大學,01410,法國語文學系,False,5,5.0,3.0,34.0,2.0,34.0,,後標,,,,,
112,淡江大學,01410,法國語文學系【外加】,True,2,0.0,,,,,,後標,,,,,
112,淡江大學,01411,德國語文學系,False,5,2.0,1.0,24.0,1.0,16.0,,後標,,,,,
112,淡江大學,01411,德國語文學系【外加】,True,2,0.0,,,,,,後標,,,,,
112,淡江大學,01412,西班牙語文學系,False,7,7.0,2.0,27.0,5.0,38.0,,後標,,,,,
112,淡江大學,01412,西班牙語文學系【外加】,True,3,2.0,2.0,49.0,,,,後標,,,,,
112,淡江大學,01413,日本語文學系,False,27,27.0,9.0,36.0,18.0,37.0,均標,,,,,,
